MONTH,ID,POINT_ID,YEAR,N_MONTHS,POINT_LON,POINT_LAT,POINT_BALANCE,ALTITUDE_CLIMATE,ELEVATION_DIFFERENCE,aspect,slope,t2m,tp,slhf,sshf,ssrd,fal,str
aug,55,blt8,2018,5,-18.95494239,64.66270705,-3.42,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,276.1937294362013,0.002494715538592207,-807105.778218607,-156332.42374738678,13326756.368596738,0.6777064172237842,-1884935.7912730994
sep,55,blt8,2018,5,-18.95494239,64.66270705,-3.42,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,273.1511300209377,0.0034911776279818695,-432479.5652724579,143459.65057871607,9078256.348187175,0.7179226946192163,-2152404.0823936034
oct,55,blt8,2018,5,-18.95494239,64.66270705,-3.42,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,272.6965107311452,0.0024808858967380054,-25091.36412189249,468829.9696402957,3271972.9869607687,0.7237233682422536,-1458387.2322417716
nov,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,264.360707142835,0.0033350482502067912,251407.1546854265,1024780.641979041,1009184.9326121956,0.838817537517204,-1994991.3225321597
dec,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,264.25064142004317,0.00399777924537793,340355.16130804364,1179002.4117076513,144531.61582904868,0.8441002938524701,-2209099.3560725134
jan,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,265.0455073572487,0.005584184741232399,323261.9500709567,1272663.925518441,488457.8079574425,0.844139137649053,-1887437.053347169
feb,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,266.6146617269639,0.00847057657138193,317089.4015686754,1205332.9577588774,2526506.368472755,0.8471689537825144,-2097543.0675690114
mar,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,266.74817623417664,0.0012049194667160344,26188.26958936779,1099634.622896098,8244829.066750722,0.8132324235013078,-2970316.780614347
apr,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,269.3390276393728,0.0024983549180275233,-177980.64240916725,413159.67227484635,15317306.171119895,0.8206645365808243,-2768048.0542245894
may,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,271.55374140059325,0.006217072825033942,-264554.59191552317,306332.8854384434,20730845.172281522,0.8265040540004442,-2648320.976279127
jun,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,276.1444391342554,0.003192020638398853,10994.304045290686,623427.8900267805,17872123.62645728,0.7685361615666549,-917781.1226328723
jul,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,277.5532803859911,0.0034216654807673243,-589325.6054201694,75376.38150340295,14251222.936184824,0.6767871140379904,-724683.6905147028
aug,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,276.1937294362013,0.002494715538592207,-807105.778218607,-156332.42374738678,13326756.368596738,0.6777064172237842,-1884935.7912730994
sep,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,273.1511300209377,0.0034911776279818695,-432479.5652724579,143459.65057871607,9078256.348187175,0.7179226946192163,-2152404.0823936034
oct,56,blt8,2018,11,-18.95494239,64.66270705,-2.63,1067.5938737796182,246.5938737796182,2.889730215072632,0.01899576745927334,272.6965107311452,0.0024808858967380054,-25091.36412189249,468829.9696402957,3271972.9869607687,0.7237233682422536,-1458387.2322417716
